purchase_datetime,order_id,client_id,purchase_weekday_flag,purchase_time_period,first_purchase_flag,purchase_type,tickets_quantity,total_value,trip_type,no_return_flag,origin_departure,destination_departure,origin_return,destination_return,bus_company_departure,bus_company_return
2021-01-03 12:56:39,a11c6fe89e0ff2497f591836bd30ff9dfb989580675b5cb4e2b0809217e2dfd6,518f944d36d192fbe141c53bfb2e1008db97e4dde7350a245af47c0a521cddf3,False,tarde,False,individual,1,69.83,ida,True,766cb53c753baedac5dc782593e04694b3bae3aed057ac2ff98cc1aef6413137,eb624dbe56eb6620ae62080c10a273cab73ae8eca98ab17b731446a31c79393a,,,f369cb89fc627e668987007d121ed1eacdc01db9e28f8bb26f358b7d8c4f08ac,
2021-01-22 09:17:23,ada9a28ea5916724a85ba04aac2816d2089790e50b046965f25188231b6b252f,7d051201688af081775fc69e21088daf594cf63d68160880dd6ed99d469fe30f,True,manhã,False,individual,1,49.06,ida,True,e40fb14ef1261bc085b4f28a2846df2fff849a1fbf7956df0ebe080a4b3a188a,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,,,bdd2d3af3a5a1213497d4f1f7bfcda898274fe9cb5401bbc0190885664708fc2,
2021-01-07 15:03:40,d0b1f29b8bf6427e15916957f0a7a611e0d6af23733a43f22c2cc0f4c638e493,7d051201688af081775fc69e21088daf594cf63d68160880dd6ed99d469fe30f,True,tarde,False,individual,1,49.11,ida,True,e40fb14ef1261bc085b4f28a2846df2fff849a1fbf7956df0ebe080a4b3a188a,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,,,bdd2d3af3a5a1213497d4f1f7bfcda898274fe9cb5401bbc0190885664708fc2,
2021-01-01 16:07:02,936437c405f18e3252a65b35670725b7be23a3ad1c95c4512fceafae1c43df22,9660cb692964b94b714a9b945af75de2882e0108e7fdeaf00a513544ef62293d,True,tarde,True,individual,1,22.99,ida,True,ab16ce326c754df41ed00df6f64f7073dcac3e2986bbf8b2a1ce4549b189a0fb,9062e072934c6ed36832696a4ceb50ad5ee2334068a53ead17327c05af026dac,,,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451,
2020-11-01 19:46:16,0723e6049e604948b585d44f743398c30982a63cd37db81fc6910fe3bee5ae49,d1bbd56ae99a02529c2942dfe62a3ded57af0c0a3c7489ff8ef1d54f912da9b5,False,noite,False,individual,1,79.47,ida,True,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,68fcd1eb684859a314bbf7f7c99037cead480f5bb209ccd4725bd319423e832f,,,2747b7c718564ba5f066f0523b03e17f6a496b06851333d2d59ab6d863225848,
2020-11-19 14:27:02,f8c3e8b7502a54011fe470c4b8199f58f3fad7a33352d85356046ec7a843176d,2af52c7d33bcfbaa6f79b059bd6107809ba40bea3180f67c494b4043eaca57e1,True,tarde,True,coletiva,2,160.48,ida,True,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,5316ca1c5ddca8e6ceccfce58f3b8540e540ee22f6180fb89492904051b3d531,,,2747b7c718564ba5f066f0523b03e17f6a496b06851333d2d59ab6d863225848,
2017-12-22 21:17:09,509996fcb80ceb030ce5186fcf8fbaadc5814dafb87c95e025c18d4ed9a4bdb1,edf0977ea41c36439d5657ee90e02304c9959a7b854cccea4d490d3ddbf51b4a,True,noite,False,individual,1,153.39,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,
2020-12-28 22:53:16,0fdf31c8907dbe777892710e291e14582817fd5fa04d7fa15dc8972dd2170fc6,baf52c29372da63a30d3ec11bb4e59ade9a44a27056c8365711b366e4ae367c3,True,noite,False,individual,1,211.21,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,b4bbe448fde336bb6a7d7d765f36d3327c772b845e7b54c8282aa08c9775ddd7,
2020-12-27 13:26:00,af51d0d978780bffa6899295cf7403a75c57cb75cc51ba3da84e910f8fa9b0a1,e27181a7f994de46f08ea543f8add8d0d84ee36427c44f1eaed7f3412a070b8c,False,tarde,True,individual,1,85.77,ida,True,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,8d27ba37c5d810106b55f3fd6cdb35842007e88754184bfc0e6035f9bcede633,,,4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,
2020-12-09 05:37:48,f5ed4e764cdb1c17f0a5e87294274acdcab6036f4fa152d804d3ca2ec047649f,8e201867f742588ce56f9c9e011d9628187447a4ed466faf203cb614dd70ab90,True,madrugada,False,individual,1,120.09,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,68519a9eca55c68c72658a2a1716aac3788c289859d46d6f5c3f14760fa37c9e,
2021-07-25 22:03:00,ddfb7d04e068a773b8708fd6f043c959e2fad36180eeaca1fa1faefc9539e20f,ed3a36f7060aaff0ee42c457a073596668b38b707ebb2164e001f390f709f75d,False,noite,False,coletiva,3,212.05,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,1dfacb2ea5a03e0a915999e03b5a56196f1b1664d2f768d1b7eff60ac059789d,
2021-07-13 19:46:08,3735875a251114381cfea1aadd48193517781ffae7fe828e356e4758bd97987d,59668815b983ca231dfd34930f3ed4c024613a0b6e22236387c1d53f971f5356,True,noite,True,coletiva,2,235.98,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,
2017-03-27 17:42:23,1205e3e3659765d9293ba92919f8accbdeac7c68957e8b548e883a5b945ceee7,e85ca85fd863451a3cfb77404a94f945fc9fcdf69c6d82d8859378b9ca520312,True,tarde,False,individual,1,39.19,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,88820462180e5c893eff2ed73f4ec33e205d1cd5acc4d17fa7b2bca2495d3448,,,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,
2023-10-30 20:20:07,cd8221fede4be3ee477b5ba912eb0dd0fdf81fe1bf1e008349e067bca46e9e59,7e7334d40b6676f48f416d7a081777ff7b05c8171f5d6461c3752749e968401e,True,noite,False,individual,1,123.89,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1abec52399244d1caed7dbdfa6,
2022-12-24 10:02:29,85fc6ad6fee45ecbef34877401c37a3560f082bbd3f138175ea77267c6d96af1,ada7f15998e2f5f60dde71126e2df08e49148e89fe20d91c401c559387325c37,False,manhã,True,individual,1,109.49,ida,True,dbb1ded63bc70732626c5dfe6c7f50ced3d560e970f30b15335ac290358748f6,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,,,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,
2024-01-13 22:35:30,c9b0357bb5512d5524af7068831d3153bdde64916b28463050aff20346157c51,b33fafdf2ec2a945215f6bd6a9b3007ad848f9633c6b5efb1e3f0db1fc4e20be,False,noite,False,coletiva,2,150.21,ida,True,37b73510175057c633ebe4beb0a34917fa2a0696432db43a4eeb2c3ff83a4c3b,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,dbae772db29058a88f9bd830e957c695347c41b6162a7eb9a9ea13def34be56b,
2024-01-12 11:27:57,eacf278975da1bb22676bc2547ac284e43778389eb3211d68e1b388de60fe092,b83cad49f8608b019ec2a116068ab96e17bcaa01c91844f6cfb132d4f469bcb3,True,manhã,False,coletiva,4,847.5,ida,True,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,,,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,
2024-01-25 23:19:46,8f4ae1f31c61c9901e432125039762f18aeec9ef88d830634b937b17de1cbd12,1166f74298813740999fb92452a21df84a8953f1f5c68690e71de124de5e5159,True,noite,False,individual,1,117.99,ida,True,766cb53c753baedac5dc782593e04694b3bae3aed057ac2ff98cc1aef6413137,eb624dbe56eb6620ae62080c10a273cab73ae8eca98ab17b731446a31c79393a,,,f369cb89fc627e668987007d121ed1eacdc01db9e28f8bb26f358b7d8c4f08ac,
2024-01-30 16:31:03,5c877cb540708f78eadd187f2d87c2fc33c0b19e895e4f3d344d4e5cc6fdd20d,41105af859a35d66919916e95dd21f74d39faa98ddd6099329e8657f41210b92,True,tarde,False,individual,1,103.82,ida,True,be1722b1d104ffb2753260682954754d9757b986013823c5df20f28e0f74e655,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,,,6566230e3a3ce3774c1bbc7c18b590ae0f457bbcd511e90e3e7dca2a02e7addc,
2024-01-01 18:53:20,c22704b01f294392215c828592c0b325c843f8c5c3204bc92e69b3b392f5bfb7,ed3a36f7060aaff0ee42c457a073596668b38b707ebb2164e001f390f709f75d,True,noite,False,coletiva,3,574.05,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,1dfacb2ea5a03e0a915999e03b5a56196f1b1664d2f768d1b7eff60ac059789d,
2018-05-08 12:15:50,0635d40eb2c52fb396c10b358af4fa0c6a714357c4a655167ef56b8eeddfc3b8,a2490f2d549939b6c9fc0535877c0962fc4efb6cdc392a591b728dbdf1cfa02d,True,tarde,False,individual,1,101.75,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,68519a9eca55c68c72658a2a1716aac3788c289859d46d6f5c3f14760fa37c9e,
2022-07-02 17:34:56,1ee769d439d1bc89cf5188a9a01de5a4a120be97a3e9809f9127470df6e45309,59522bb7f4963317da1e0eb058470fefe51adecc7f98fde07b309d171388193f,False,tarde,False,coletiva,2,275.36,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,1dfacb2ea5a03e0a915999e03b5a56196f1b1664d2f768d1b7eff60ac059789d,
2022-07-08 14:29:24,fe3393bde66734a1ed0bce4d20ed6e552b38746277ee3646664d2a4190ece102,f7f2fc8231c4923a982cbbea1fadc8e93064ef3ae0469f0a2c10de747847d7c6,True,tarde,False,coletiva,2,56.37,ida,True,02d20bbd7e394ad5999a4cebabac9619732c343a4cac99470c03e23ba2bdc2bc,f74efabef12ea619e30b79bddef89cffa9dda494761681ca862cff2871a85980,,,bb668ca95563216088b98a62557fa1e26802563f3919ac78ae30533bb9ed422c,
2017-05-03 16:30:05,35a1cccdc1037c889c5b7354994e8eabbd17a1a3f20caf837c37e404fdf641fa,0c332972bec3d84016c5b42098a7009359c1dbfb7cc9394164e623913ea03a54,True,tarde,False,individual,1,159.08,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,68519a9eca55c68c72658a2a1716aac3788c289859d46d6f5c3f14760fa37c9e,
2019-11-17 13:43:19,9fa5e538e89a406d76e12bed40a319f2f2acae9be03ac18c8360db282989cd62,edb7c405e7951a0d006d7a47182424fab57d784fd962048575c6ee3b2dbf14c8,False,tarde,True,coletiva,2,266.56,ida,True,560aa3e6e94314c78236109e209ac79e15e05ec8bf2dcb78300ae65e720edf9e,fbb2a73b0bacf3953186a92029e3e9b130373a9ff1449407e6125b3481f4f0ca,,,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d,
2020-11-25 14:59:35,20bce694f6dbb50c2fc45885739b167cacdca355aacef3909c42b7ef1aec92ee,8204de034c9e70e52235d6af68c95380d6665595e8b329883c0734e9b2689cd9,True,tarde,False,individual,1,109.6,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,68519a9eca55c68c72658a2a1716aac3788c289859d46d6f5c3f14760fa37c9e,
2018-05-26 20:45:08,368c3e524f69abc3ebe7574a23310d5b37025735e8d179e60d4077d47f2696d6,ff9e2e92c000d9115a369d5248de6e02bcbc70d07dd5ac31d89a304a038efd4c,False,noite,False,individual,1,108.5,ida,True,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6,4c3aada37cf7fd3819b2da502a15f78f7ce5a2ce6d584b630344ff00dffc74ac,,,482d9673cfee5de391f97fde4d1c84f9f8d6f2cf0784fcffb958b4032de7236c,
2022-11-15 22:28:12,f533fac29d77c7c3cf5b2d0776de4410c01007166a89520f797917898fbe5bdc,64cda001f34723022ac917856e4d881aee519ae1f98d6145f02c6847031cc6e3,True,noite,False,coletiva,2,149.29,ida,True,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,f00f2e7bca65e9f8409fdb3bcddfa031664224255d7bd2f6b3de8ff11ababe20,,,8cd2510271575d8430c05368315a87b9c4784c7389a47496080c1e615a2a00b6,
2022-11-13 21:33:48,f8028a66baf030675ec459cfd59278ef6a821c63be24803cdd9b522dc482ff1c,9fb65dd5e1438542ac44ec2a319dc7db7cdd2abdd4ad55dc4f8e44c086bc0f3a,False,noite,False,individual,1,150.38,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,1dfacb2ea5a03e0a915999e03b5a56196f1b1664d2f768d1b7eff60ac059789d,
2023-05-11 19:17:32,262eb0dddd46eff0446d6a3ebb685c78b24d51830c057f83b317caed9376572c,b1908e070c00716c47ad4c3d27da411c3317dd10d934804ce747e83294f255e4,True,noite,False,individual,1,29.52,ida,True,f369cb89fc627e668987007d121ed1eacdc01db9e28f8bb26f358b7d8c4f08ac,d54f809b260c113249010badffefde4bf0565be9603ad6de383864d8c83b1bcf,,,043066daf2109523a7490d4bfad4766da5719950a2b5f96d192fc0537e84f32a,
2023-05-28 20:39:33,ebd5067475b0def722fafe042741e46760c97f34533f63b665223f8ea840ddd1,b1908e070c00716c47ad4c3d27da411c3317dd10d934804ce747e83294f255e4,False,noite,False,individual,1,13.85,ida,True,f369cb89fc627e668987007d121ed1eacdc01db9e28f8bb26f358b7d8c4f08ac,d54f809b260c113249010badffefde4bf0565be9603ad6de383864d8c83b1bcf,,,043066daf2109523a7490d4bfad4766da5719950a2b5f96d192fc0537e84f32a,
2023-05-02 12:45:04,6fe5817dc165e7699805ea4ab0b87740fb070897f10eb4857a3da45c3fb840cc,b1908e070c00716c47ad4c3d27da411c3317dd10d934804ce747e83294f255e4,True,tarde,False,individual,1,30.39,ida,True,f369cb89fc627e668987007d121ed1eacdc01db9e28f8bb26f358b7d8c4f08ac,d54f809b260c113249010badffefde4bf0565be9603ad6de383864d8c83b1bcf,,,043066daf2109523a7490d4bfad4766da5719950a2b5f96d192fc0537e84f32a,
2022-11-10 21:53:15,4d0d9a727aa810cbc07062cebe50a7996d01db129625ab2b3cc55624d08bf123,e4aa26fcd98a614f45f50a2c1615117afc6be6acd15d211886fcbea6c2700425,True,noite,False,coletiva,2,181.45,ida,True,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6,620c9c332101a5bae955c66ae72268fbcd3972766179522c8deede6a249addb7,,,b7a56873cd771f2c446d369b649430b65a756ba278ff97ec81bb6f55b2e73569,
2022-11-01 09:20:26,4ab0c7b727c4bc15ecd95f77d953d008903c467ec46a3f5be5301df0e001f3d8,947728e85792510dffda4cb4132d1ea531f4e043b37b2332859d9ee1820d829b,True,manhã,False,individual,1,127.09,ida,True,1bd7fc33cfbd421f7541c7fd0ca9390c7a115c54355ea6c2c3d3164ea9627596,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,,,bbb965ab0c80d6538cf2184babad2a564a010376712012bd07b0af92dcd3097d,
2022-02-21 08:45:34,03a08b66a3cd0e1f5af018e6994c5cae77a43e475d728b894df2a92542ae3118,ed3a36f7060aaff0ee42c457a073596668b38b707ebb2164e001f390f709f75d,True,manhã,False,coletiva,3,356.61,ida,True,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,,,1dfacb2ea5a03e0a915999e03b5a56196f1b1664d2f768d1b7eff60ac059789d,
2022-02-16 10:54:01,1149dffed8fc01918f743b62d6f7e367811cdcf714284723c6706a1a530e13e1,4c7b433c210d7fcc315e4bdeaee2b64bb68062903679c330e6b93ad0d8dd1eb0,True,manhã,False,individual,1,23.6,ida,True,624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4da576068201b6c6958ce93f4,40fb2eddec2f3ffd73fd49b0b72d6f0a1821308747ace6ea3049b40c45917870,,,4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,
2023-12-18 18:00:25,76ebd4747d309a429d129117de3435ebca39e12e9f705996c8c3d6f0696bdd26,14a747c5dac239c80cdf683fe7405679501610480eaa5c73a50d4ee59cf3b51c,True,noite,True,individual,1,140.55,ida,True,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,,,43974ed74066b207c30ffd0fed5146762e6c60745ac977004bc14507c7c42b50,
2023-12-27 14:09:44,fd5dcb17fec447234504ccbc001be1bdd9567c500bee72014dd62106819b53f9,ed3a36f7060aaff0ee42c457a073596668b38b707ebb2164e001f390f709f75d,True,tarde,False,coletiva,3,863.32,ida,True,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,,,d029fa3a95e174a19934857f535eb9427d967218a36ea014b70ad704bc6c8d1c,
2018-08-21 10:10:57,51d0e6a2b25dc4488edf86523e09d0a47eb5a43c22941984840f3dbf6482c0de,74fcfbf4943b3d09d75346bff2c3d0a005e7fed3df63d33872e1508a57d1c5b2,True,manhã,False,coletiva,2,280.24,ida_e_volta,False,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,d029fa3a95e174a19934857f535eb9427d967218a36ea014b70ad704bc6c8d1c,c2356069e9d1e79ca924378153cfbbfb4d4416b1f99d41a2940bfdb66c5319db
2018-10-23 11:38:45,97b9d0cb5bf7ca09034d34abd691ac94331cd761e0b2608ef3b7518a08eada4c,74fcfbf4943b3d09d75346bff2c3d0a005e7fed3df63d33872e1508a57d1c5b2,True,manhã,False,individual,1,141.6,ida,True,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,,,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,
2018-10-20 16:14:29,fd737bbc059cc68760561eeb0290b69bf2e947bb415ad28a8e58ee09c629298e,4e52a3c5fcbae9c8c937e086e42212d13d4dc4dfad586a2e8d47f84b823cff12,False,tarde,True,coletiva,4,610.21,ida_e_volta,False,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,d029fa3a95e174a19934857f535eb9427d967218a36ea014b70ad704bc6c8d1c,d029fa3a95e174a19934857f535eb9427d967218a36ea014b70ad704bc6c8d1c
2018-10-05 11:24:35,4af4822c4c08e7429c32b8eb8532a9fba1e7b415a28d5697420e8e39e689a75e,74fcfbf4943b3d09d75346bff2c3d0a005e7fed3df63d33872e1508a57d1c5b2,True,manhã,False,individual,1,114.66,ida,True,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,,,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,
2023-04-30 11:45:54,63559e3d1c88000b83045e2c9a92e3d66871a4a7e9ad74a15928f89bc03f1598,ffdfa20e02a7d15349905dd9d8fead422dd3810e6d6b456d5bd7c2647ac4c46e,False,manhã,False,individual,1,316.24,ida,True,7b0838c2af7e6b1f3fe5a49c32dd459d997a931cee349ca6869f3c17cc838394,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,,,2397346b45823e070f6fc72ac94c0a999d234c472479f0e26b30cdf5942db854,
2018-04-22 14:27:34,be5b731d998fa9e2518f3c16f537b6f6fae87349d55b45ba4f604d04bb82feeb,3d0a045db3dffbe30cbdaaa2845c9112530f5dabc592842055c090c8b2ceb8b0,False,tarde,False,coletiva,2,269.04,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,,,ec2e990b934dde55cb87300629cedfc21b15cd28bbcf77d8bbdc55359d7689da,
2023-12-06 14:31:16,5b8e52ff97ccf3ed56642d04619d7e40b4c3d10cecb521a635b9e0bcc73cef2d,7d2485b0317b5602f293f3d581936d6934832b1a7adb461693df1a717b3d6f43,True,tarde,True,individual,1,259.2,ida,True,c0509a487a18b003ba05e505419ebb63e57a29158073e381f57160b5c5b86426,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,
2023-12-03 15:03:30,13b09ce01fe884ea41dc9e9ed62f01df761619571c6bc09790222794cc132d44,9b0065e8dd17597a771de468ee584e275b114f97677eca6520cd7c47c52023f8,False,tarde,False,individual,1,44.37,ida,True,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,4652614c4d8778e57a970722f142d832798c133a14b1232a92ffe26a0e98919e,,,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,
2023-12-15 14:36:54,5a392b63e5328b67b71d74e8fda683a56998ff26fcbd74ec70576bd9cbb3a250,d372fbf7c03ea349a9de1ccce1927ba8a50c4a4b52e2fe9570872f89578b4372,True,tarde,False,individual,1,275.62,ida,True,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,4ec24a2d7f1dfae1f98882eabf0400cd9483dd2de78b926b625c46e8787f3816,,,2747b7c718564ba5f066f0523b03e17f6a496b06851333d2d59ab6d863225848,
2021-12-11 20:53:46,7683fc6ac9606f28f705c35e9473b3c163290e5e24f4fb9689b6608eed7f4630,d1ca4dfe5644917a4279db3f07269f1f56c305eea2c407931b0f2dfd57b53b02,False,noite,False,individual,1,31.99,ida,True,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,b74b161d6ec2fc6b53456bc66dd86970454302033f0a809f6289ce79070da5ce,,,922c7954216ccfe7a61def609305ce1dc7c67e225f873f256d30d7a8ee4f404c,
2023-01-17 22:31:04,7a761b417892e861b960bad9ad4cc6c33281db702523f3c1e31210a8a085fdd3,7a94e64a1af15e84943ef314862a9119eb8cc0acce590756ad780ca1da24b7c8,True,noite,False,coletiva,2,171.22,ida,True,2f5b70c621fdcb0de0dcc46e2e4ef63a57dbe7fe6a564c9de9d42cd51c0beaf1,1134c0a7d44fdae1afd7f1f64e2789496784095ca0a050947d659c256d331d34,,,0a2d643bfd24a028cd236e76575d828424ccffbfa47392bd09d8ca9dc85e2f8d,
2022-09-29 09:40:30,5c85b7045cee6a967a1890ea7df438ce2bfe1bbfc3e27c1d0be66cabc586c80c,6228531cfc38447daf38fa191c681194010a231c00d083ebbb84dbba7358952f,True,manhã,False,individual,1,22.89,ida,True,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a,,,922c7954216ccfe7a61def609305ce1dc7c67e225f873f256d30d7a8ee4f404c,
2022-09-18 17:15:44,c0e0bfea79175c9489a3c663ac9d4c988c98a400ef233ff7388a99bbd821544e,3d0a045db3dffbe30cbdaaa2845c9112530f5dabc592842055c090c8b2ceb8b0,False,tarde,False,coletiva,2,358.55,ida,True,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,,,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,
2022-09-12 14:25:46,c7be36b69b2eaad64e50986b75b235a5c03f038fd1e7e4150a7e2a0748c1d528,6228531cfc38447daf38fa191c681194010a231c00d083ebbb84dbba7358952f,True,tarde,False,individual,1,21.9,ida,True,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a,,,922c7954216ccfe7a61def609305ce1dc7c67e225f873f256d30d7a8ee4f404c,
2022-09-05 08:53:52,1398590c560c1df4ea204488e9202b8d6c02dfaf7050382097e3214b8a6ea5d1,f5c907ac3248f84fc7dc8273de97da501d2fedc0ce1bed7fa89f2d8911445432,True,manhã,False,coletiva,2,790.58,ida,True,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,,,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,
2023-05-28 23:03:06,ad595939b6170ff20a6ba93e1b03c1fb00cf44f9d3c02061745e6b33bd874b6d,1abcecd5ce9acc2b70d281042cda7fbbec553146f5cf103ea67237e50013bbfe,False,noite,False,individual,1,123.61,ida,True,d26eae87829adde551bf4b852f9da6b8c3c2db9b65b8b68870632a2db5f53e00,29db0c6782dbd5000559ef4d9e953e300e2b479eed26d887ef3f92b921c06a67,,,1dfacb2ea5a03e0a915999e03b5a56196f1b1664d2f768d1b7eff60ac059789d,
