client_id,top1,top2,top3,top4,top5
68d275d630b07e558b54ddb1f79d7dee3aeed56bfc520b83da772bd01185cc9d,Cidade_2323,Cidade_1617,Cidade_1165,Cidade_2319,Cidade_1252
68e3c30ac610246d386ca41edbac6837b6cf907db0327aab381c77174aacf3c4,Cidade_1092,Cidade_395,Cidade_99,Cidade_704,Cidade_704
68eae3ce39c3dcff4335b2e7a6b259e3e656630b2af8024daf07a02dba0e831a,Cidade_1883,Cidade_35,Cidade_615,Cidade_704,Cidade_704
68fa1282d2ce51af4ef0400924b9e7ff3c9fd988d3adba6846242142ed32e407,Cidade_1756,Cidade_704,Cidade_704,Cidade_704,Cidade_704
691574057304c02db41dee7f0207d1a61dbc55220284157996d9f413b9c4abcf,Cidade_2348,Cidade_1074,Cidade_704,Cidade_704,Cidade_704
69172a5a8890a7f3d6b8e7a6a51433898a1a7361e8ff169932ea03f2d3782880,Cidade_1310,Cidade_63,Cidade_1528,Cidade_1065,Cidade_2267
6920818418367d16e3a57111e138966f8731da7923ef2f340d0f692a1216276d,Cidade_1297,Cidade_704,Cidade_704,Cidade_704,Cidade_704
69338c2a94a915138c1f1d545d89d9af4603f66570b586379c0cffb2b9e2411e,Cidade_677,Cidade_2077,Cidade_704,Cidade_704,Cidade_704
6949104e1c0e3528759dbf0e573f82e35884839ec2b0ae56e80a3eff96b75c12,Cidade_1647,Cidade_2274,Cidade_704,Cidade_704,Cidade_704
694a2e22ba6ad4487e4568ca41910ef1f40cd5b2f4e4499cfcbac3c7646cb661,Cidade_1754,Cidade_704,Cidade_704,Cidade_704,Cidade_704
69568144a94c77fec09d0c208ec40e898d615260bffacde6d0bb7bc063089b6f,Cidade_1178,Cidade_704,Cidade_704,Cidade_704,Cidade_704
698201503ee32c860e50744e4a9c19b3b6317c9f1cb7292c5db253611b08f252,Cidade_1681,Cidade_2044,Cidade_1898,Cidade_2156,Cidade_704
69979ff316deaa969fcd2c3c22dbff2755f9695896f0e2871b47379e24cafce0,Cidade_2353,Cidade_704,Cidade_704,Cidade_704,Cidade_704
699e211b0158010843e681bd8bb06d648c15cc5e40c951cc6ee1b9c01c463dc8,Cidade_881,Cidade_262,Cidade_1403,Cidade_704,Cidade_704
69a43d6124a66061288fd7c506ad08405c245b7ea722065adaae20ed89e95eec,Cidade_513,Cidade_226,Cidade_295,Cidade_270,Cidade_888
69b85f0cc38fbc27d86a3629fc8566553eb01115d6dcf194230167530f99c23c,Cidade_1836,Cidade_1865,Cidade_704,Cidade_704,Cidade_704
69d1a06a04a8db96eb53b20fb46e947e09e5ec2921a87664e372be4f378a218f,Cidade_1281,Cidade_294,Cidade_107,Cidade_701,Cidade_448
69e4907afdd6593b65a856af4e8f59b43b5a72f3e2faf703dbf560eeb0d59dfd,Cidade_633,Cidade_2106,Cidade_704,Cidade_704,Cidade_704
69ea9a01976997fb5a284c0d04d6c4937362a0774c88937283f55cc58471b54a,Cidade_72,Cidade_1370,Cidade_376,Cidade_704,Cidade_704
6a066095beedaeae2b7220663cb0d450bd91e806c9ce3d6de88738c0d6860f61,Cidade_636,Cidade_855,Cidade_1476,Cidade_279,Cidade_2013
6a068713405e2495f382aeccbd554c4a20910676994e511da4fa48f43166d5ae,Cidade_1924,Cidade_444,Cidade_307,Cidade_1441,Cidade_704
6a2fd30d265f29f4c313f52b0618292ec0a7481573c0154c5c605be89fea42f6,Cidade_1006,Cidade_1511,Cidade_1436,Cidade_760,Cidade_1706
6a6140f64bbae59da549ba56f92effabd556007b68ee15f917f1399b1db2d21a,Cidade_1606,Cidade_1322,Cidade_1908,Cidade_704,Cidade_704
6a630c86de37d984eefa650d21174b2446c66570d24a8eb2b89a01d900fbe1c9,Cidade_1314,Cidade_512,Cidade_1385,Cidade_1501,Cidade_1077
6a6b3b61b35301755f13041c881fb80031e5d9423cb721a6925bc5ba2d482acf,Cidade_1964,Cidade_226,Cidade_708,Cidade_1163,Cidade_1462
6a70543619e5608211c7ae027cfa842b11a1c19a2f5316efbe3681c37b4af4a3,Cidade_1481,Cidade_42,Cidade_704,Cidade_704,Cidade_704
6a712bf418fc0143975eb8ec575677f33c487f915394b6494eb7df4470ecff26,Cidade_451,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6a8cbb0fd38d00dcf53b88a59a0a1e8157f83ad549a63dfe1a4f178fda3d711b,Cidade_2100,Cidade_1294,Cidade_704,Cidade_704,Cidade_704
6a8dc4c57f44977700922cccb523d76c15c87733ec4b4de0ca4bb70b377c444c,Cidade_1676,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6aa16d7e40e3c74a0da3ed57d6338776d81623aeb8e392f5e4be0fa3a2270f53,Cidade_438,Cidade_1545,Cidade_1095,Cidade_2295,Cidade_2247
6aadc4ea12a6a32c3a982c84981c6e2f3022a437b3357fa8a569110d963f2142,Cidade_413,Cidade_684,Cidade_590,Cidade_1192,Cidade_704
6ab4fb23628c466fb3fe5289fd99c7cecd8d267d652bd50b522cee1c5f976951,Cidade_2056,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6ab5a3acf2238189fbe698ffe45c3854c7bad208868244e29c8206fa29f42055,Cidade_312,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6af44708d1108b4df431e86e4c56eeb270e75299504bbff5bdf73d5b30a031e0,Cidade_408,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6afd92de97e4877c82dfd751b21c5aff13d69dbdeef60d66c5d8414c04e68eb5,Cidade_704,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6b00532cb1618dd6af75c05f5f1e41744944322b80644a25854ecae512729a90,Cidade_1874,Cidade_716,Cidade_503,Cidade_704,Cidade_704
6b03964f3e8f238234a2ff755a0bd147ac6e54a2ef7488410cf2deb94e8ba34b,Cidade_1182,Cidade_1822,Cidade_481,Cidade_704,Cidade_704
6b1be9294eb35d3a218c7b346894bbc6421beff205c35c1b61bb7a5c1b963d5b,Cidade_1902,Cidade_968,Cidade_704,Cidade_704,Cidade_704
6b1e7c0bb06546096a40bad1daa099db599228fcf92e0228d71a24bdbd7cbf32,Cidade_2354,Cidade_341,Cidade_2237,Cidade_2373,Cidade_152
6b5d464c978593e16ac07e11bef8d4555cbf1e70a50d6ffaeebdcac1fa6d69f8,Cidade_2218,Cidade_2124,Cidade_704,Cidade_704,Cidade_704
6b6303de3ea1b21ab101970110463c8820d23aa7d6bcf393b585232720bc06c0,Cidade_1985,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6b6b7a7ae0dcaa4af33c2af461b1d7d45220f020231a551855c4dd5e95398a69,Cidade_2178,Cidade_1278,Cidade_704,Cidade_704,Cidade_704
6b774c9c1e6e0a14058743d9b4f157c851c6e3b5c30d9f7f9a3af4cc64bbc30f,Cidade_434,Cidade_568,Cidade_1849,Cidade_647,Cidade_72
6b80f4a2987b6c1f76122acf10857c5a5bbbb59875c01b3c1a821ed87bd6bd94,Cidade_772,Cidade_2161,Cidade_704,Cidade_704,Cidade_704
6baed75e1502676d63cef4917f9ca534074fef7ae50b4196ce8a198adc03e277,Cidade_1971,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6bd4622800cb93b0d8dd3a7f297d77e4b15afc2172c0d32ef4d4eb1aa69d88f6,Cidade_1978,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6becdc4e0620ce27e36faa5a32adafe0bd19fd52992a40d2301a2d615a4cd5b4,Cidade_1654,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6bfb5f15fd78b34c06503cea33c5f6a0551dd2b8c01e7deab5942e1ac7766bf7,Cidade_1626,Cidade_679,Cidade_1846,Cidade_549,Cidade_1945
6c08c1ef03326f4f07078fb437100aff67da641a9a3214776c7b6497ff03226f,Cidade_1743,Cidade_2010,Cidade_704,Cidade_704,Cidade_704
6c3e6ee39ea10147ba761224fbf679b9d1541d37b8c4d88635e8d085f9214d65,Cidade_1474,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6c731bf8c999126717c696b805d47a7c789892ff8cbe3934f571117b5f11d4c8,Cidade_2354,Cidade_341,Cidade_2237,Cidade_2373,Cidade_152
6c7af5565feaf23c413255450e527834a855410cbfe465ca57f2a7e08a4e12a9,Cidade_1651,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6cc14fe1610a071702013f633f97f4a77acf903dcfd27caea1962120ad454da6,Cidade_226,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6ce9f68db5896ffeb6d997f2d65cd8669cc2f169d20d2bacee45d456a6d509bc,Cidade_240,Cidade_1964,Cidade_726,Cidade_1612,Cidade_1895
6d0162acb29bae62fa67b079f72b5df4339c589a0430cba1ebad2b108a4db9ef,Cidade_1547,Cidade_1141,Cidade_592,Cidade_243,Cidade_704
6d028bf419567eca87ecb56d14c1acd3d4c35a1462de9d9b49a7c9b3aa04e62f,Cidade_1988,Cidade_428,Cidade_704,Cidade_704,Cidade_704
6d05c2ba2b024cc5cd0b47d3f53be0827bc9de9f51f57d52f07af6c96cbbc21d,Cidade_2354,Cidade_341,Cidade_2237,Cidade_2373,Cidade_152
6d348bcbcaae80e547f5f193d7ebe42eaa24ef944e901746c963c6284f18cbeb,Cidade_315,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6d3bbcd736084a1dabe47104aeb3ded82124bc767347cc463707f24dbae0a48e,Cidade_1000,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6d4926c930d2394a8cdecf5861aa9e8f8519f41fb79a0b5cf3ed86757256b15d,Cidade_921,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6d775683c43fae0925511dab5418cdeeeaf2d17f39479c12367e269a6c7629af,Cidade_2354,Cidade_341,Cidade_2237,Cidade_2373,Cidade_152
6d849f3d657116b2f6a2923714531442a6feafe7b9468b64992a129d8f4db051,Cidade_1294,Cidade_1813,Cidade_704,Cidade_704,Cidade_704
6d8b8ce7ef1b09a9749c663695b41cd97ce1cc0fd4a0dfeae3ef6eee6db2c310,Cidade_209,Cidade_2371,Cidade_1432,Cidade_704,Cidade_704
6d8df5e76a5f5ac50bf28ff30892da5ff1bcbeca2626d95b54a6ed907795a114,Cidade_718,Cidade_2266,Cidade_2040,Cidade_704,Cidade_704
6da5f8b81ea6842f4a82cc46bf861213c48b54b5f6be2c5aed7cb07bd9c5603f,Cidade_1405,Cidade_327,Cidade_704,Cidade_704,Cidade_704
6db077681611c76d838d80d92dc312569110713f5ac42f6dd19b1dc1f086218d,Cidade_1396,Cidade_1099,Cidade_341,Cidade_704,Cidade_704
6db5e1fa2fecee1dd54da9a5788aa9a29e7ba45d015d3b811e51a01a347a21fd,Cidade_558,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6dd8d784b47ac2aabf4c3fcae47d80859fd8220b36dc8438530bbca3f33bfc43,Cidade_1349,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6e4b4c934bb70f61a68245bc93a43b7ac8813c4634ed90ce0d298bae891f63e2,Cidade_929,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6e594f2ecd2deb25910cb21d0767ff420c3d647070ee3b7424352e7abf4b8765,Cidade_107,Cidade_294,Cidade_448,Cidade_1622,Cidade_1565
6e6353bb38ee6b973216702934fdd1f78f2941c1f3c6bf0a11137bd23f033d43,Cidade_2044,Cidade_596,Cidade_38,Cidade_2360,Cidade_693
6e880576cfcc93b507666bd414faefa73a1e4c2644bbc7c9573a686a4de9d8e1,Cidade_2190,Cidade_888,Cidade_704,Cidade_704,Cidade_704
6e89b032526c189649a6e219f122c45a335af1d3f1ef9cf6d1f93957324a8a0d,Cidade_1527,Cidade_1134,Cidade_2327,Cidade_2367,Cidade_704
6e8e7d6b03e2b46ca21c64002231980abc2a31dae288c16c69f1231d0751aaa8,Cidade_1627,Cidade_1500,Cidade_282,Cidade_171,Cidade_338
6ea057c6d41923e8c32cc4677265119a47f6fd0e21a96a92827ffc81d654a6f4,Cidade_2279,Cidade_740,Cidade_703,Cidade_75,Cidade_704
6eb3c106d7554962fd963a1eb3c09c15aa687d7cad3003a8ebff01a51893043d,Cidade_1056,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6eb85ca0d28cfbf18ae42a50c6d57c92afd76a41eb6d1f6a2bdd17fe06fdaee1,Cidade_2022,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6ebc50485a2dfabc56c7baf1741364cb2d25c21afb8604ee9bd210977894b5b4,Cidade_851,Cidade_511,Cidade_1350,Cidade_704,Cidade_704
6ed8e5b986128b3c06a29de8a72b0fb464f642d77d37f48e9fc7401a8d12f1fb,Cidade_2145,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6f01c13f7f1f62bd383b085ea3c662de0a4446ebd21a76cd065a668c6df00419,Cidade_78,Cidade_2321,Cidade_704,Cidade_704,Cidade_704
6f069ea3d23aa851867816e3092cbff0291200a1091234e6866e1cf3f7ce4d92,Cidade_1885,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6f25e98132800ec462ba7f0460cb304bdfcfab5aa7e2bf019f0bafc07fbb4f4b,Cidade_1636,Cidade_1432,Cidade_2371,Cidade_1715,Cidade_2005
6f296e1c356274b10d97ff7395b848192314be4895a6417dc8ada6e11e41e507,Cidade_2197,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6f29c85c34bf767894c8a82ef7f0c1b33f7e515b631db8d73d498d2049feb1bf,Cidade_1940,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6f5a46cbcc8da26727a88f0976d749f33d0af45138e02ef6f2fdb7f6f3309803,Cidade_1863,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6f5d2e04ca5ea35e2675c26a7aca0c83434c3cdd2b76961c0cb95e5ab5341e1b,Cidade_541,Cidade_2352,Cidade_2273,Cidade_295,Cidade_373
6f6a6dfb5bf5b21a68617db5eb69fee2c9bcf27feb7f6ad0e2aa7cba615a6d12,Cidade_1860,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6f6b7ad72b9bac27f1eaac3cd2d6e49ae2d855bc3d59b7dc994e83b0e1597910,Cidade_705,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6f7366acb0f85ce9aabf5af2c6fead8d9306d2e8ce91db6fa98569d9ccf0dc8e,Cidade_2090,Cidade_2100,Cidade_1763,Cidade_468,Cidade_461
6f7462bc3e8fdca0cfb0ea4ee052bae1265212f28ce8a3f7cf4a4f02dce42033,Cidade_255,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6f86ec54c616891f897eb72930d484dab72ebbe0786f6dc5a04eea0e226ea91a,Cidade_270,Cidade_226,Cidade_2231,Cidade_1964,Cidade_2043
6fa4cb9587d5c8358c0e1b98cb56b9c5e72a29de297490420aff361b7a43c5b8,Cidade_618,Cidade_1636,Cidade_1532,Cidade_2128,Cidade_1117
6fad1b442ba23586e731d1d00396c406cbaf37da314845d9042a8d02a369af94,Cidade_2116,Cidade_196,Cidade_704,Cidade_704,Cidade_704
6fb55432b01276d10e83251c958b393d9b512a8a27d90fa7d35a2317f2fb7394,Cidade_1334,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6fb7ea791aed31ce0596405b9dac016770fe4be98cc18aad53838e58c3b2685d,Cidade_2354,Cidade_341,Cidade_2237,Cidade_2373,Cidade_152
6fbdbc6feb6ed153485463c65533c67693e3c9de8ee9720ecca6471138a3d591,Cidade_1466,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6fc588eafb322f4ba7ffccaee82b9874f45e540f0d378a0f070fd826cf4014ad,Cidade_796,Cidade_1535,Cidade_704,Cidade_704,Cidade_704
6fc662180c41deb948ab3bc55019765ce13297b48965cf7d2e3178a81cac5485,Cidade_1017,Cidade_209,Cidade_704,Cidade_704,Cidade_704
6fe4e8defe0348b778ecca1c32e269205c06f318910033749e7bc95b2996d8c5,Cidade_341,Cidade_2354,Cidade_1120,Cidade_2373,Cidade_1303
6fedd70033ae2211a50e54f2f50fa0d8292ab4af53ee42687a2db1c12f2279bf,Cidade_1970,Cidade_704,Cidade_704,Cidade_704,Cidade_704
6ffc87acd4b9b37d456f4150fa92d1552cbef079d2b9ab58a07e7361e1b42b05,Cidade_663,Cidade_704,Cidade_704,Cidade_704,Cidade_704
70047fcbe5b3a1cdfd8705326b41ca53848649f843d098480a9ddb7ea04a7ad4,Cidade_1049,Cidade_704,Cidade_704,Cidade_704,Cidade_704
7005a67bf02dc42e66eb5984191d183ca399019743ab7c59be7d769de713fcae,Cidade_225,Cidade_951,Cidade_631,Cidade_573,Cidade_980
701f8e85f8eb4999f7fd1088ed00d90ae4f5d9a596e8595e043f4ab4d66a9368,Cidade_1192,Cidade_1032,Cidade_603,Cidade_2166,Cidade_1139
705bf8c850125f13d9b6eff2aa8ba774bf8328234a5dd87977c00b23094b9217,Cidade_466,Cidade_1636,Cidade_1317,Cidade_2371,Cidade_1341
707774d1bcb9d55f2cbb4946af03adb7aade0a6c922a43682455b9d90b07d3f5,Cidade_1156,Cidade_1224,Cidade_1879,Cidade_449,Cidade_1208
7089ef779f68fdf82c7eee6ff6c526b73c71fbbac513642d48bb882f39caa12d,Cidade_884,Cidade_704,Cidade_704,Cidade_704,Cidade_704
70a7eae1d976a0ad04480586bfaac806e4f1e4d3bbfd730eb65dba0d1a3fb475,Cidade_704,Cidade_704,Cidade_704,Cidade_704,Cidade_704
70db8fcd8a3c65f9d5a9ca57696994218d2111299e7d9da3170390ee0d335b38,Cidade_1163,Cidade_1887,Cidade_226,Cidade_240,Cidade_1892
7105215dab72e5149fbb2651aead462be38b4c9d804ab79677da380bf5c53ed0,Cidade_1636,Cidade_1432,Cidade_2371,Cidade_1715,Cidade_2005
710c2823093c7cbd3d6ab5089f80287a78961494fdbe576f61eced66c34b2153,Cidade_2060,Cidade_704,Cidade_704,Cidade_704,Cidade_704
71507c6c68be4488f04efc3ef295b6758e12a911849f52d02abd91eb69d0b95b,Cidade_153,Cidade_2168,Cidade_704,Cidade_704,Cidade_704
7152d8e42e5847d256b9b53c2b00a0737524333f87f988d7940c40ee90dd8b8f,Cidade_462,Cidade_66,Cidade_88,Cidade_2337,Cidade_704
7156b41baaebd36b0bb59d23345cf5012a3a01d47f3dfd941e9401f73f20a174,Cidade_1561,Cidade_704,Cidade_704,Cidade_704,Cidade_704
71994317be81eff80c711cb5e8407f710ebe202765b710d9c1e1a85079db386b,Cidade_1365,Cidade_913,Cidade_1378,Cidade_874,Cidade_2202
719b539d8ec56fc5a31bcc23ca048d41243f95ce809c297e3c30bb2e2d2bb914,Cidade_984,Cidade_1107,Cidade_704,Cidade_704,Cidade_704
71bdf323a7ea5a67cca93b5859086ae387af769050cf9711dfffb243c239dc5b,Cidade_2210,Cidade_704,Cidade_704,Cidade_704,Cidade_704
71cf3ba9d2f343f796bfe159140b4c7469e93904f987f74d5d91c192f1ca004b,Cidade_1964,Cidade_226,Cidade_708,Cidade_1163,Cidade_1462
71d569d86a651b375801877d175f6bc4a15270dce9d9df55a28d834a51f46dd1,Cidade_153,Cidade_341,Cidade_474,Cidade_2226,Cidade_1048
71e3337946246c87239540839b40e50c12258ec2ac2d952184538b05c2719f7a,Cidade_153,Cidade_341,Cidade_474,Cidade_2226,Cidade_1048
71edb897528536d29762ee8e7b95ab5a336a3bf426c755fa1916d9ec46c826cf,Cidade_1784,Cidade_1255,Cidade_704,Cidade_704,Cidade_704
71f3f2af79dca7d8ac3539a385951302eaf9b5f66e4d77e388e54b0c40cbd1c0,Cidade_761,Cidade_704,Cidade_704,Cidade_704,Cidade_704
7200f16445fb7ec849f6fd8e4058c372f1d9d38ebeb89d8166997b9610f4bbd2,Cidade_106,Cidade_704,Cidade_704,Cidade_704,Cidade_704
7205d65669d557546706b96041e284ba2f0d4669e772e2a3d36a98cd26c4d768,Cidade_1542,Cidade_330,Cidade_1403,Cidade_2385,Cidade_1391
721f63f81dcd872ad42e467a864eebdbcaec4217175c5a5995c5f284927d3ff1,Cidade_2025,Cidade_704,Cidade_704,Cidade_704,Cidade_704
72404f17b71bf9bef8f69ab0f84c1bc3bddaf36132a2110d5c75cbc087712d71,Cidade_830,Cidade_704,Cidade_704,Cidade_704,Cidade_704
72445fe3b5720277fe909af476b705d508b5186ad96381778a21e5b4b029865c,Cidade_310,Cidade_704,Cidade_704,Cidade_704,Cidade_704
724f9aafb637aee861643957c319e8c2915a796a08a63d4a2d5c04d42e405521,Cidade_905,Cidade_704,Cidade_704,Cidade_704,Cidade_704
726183f649da74f784c970377b501651d64b08c07ff77903e2cb4a8dd8bf45ba,Cidade_965,Cidade_704,Cidade_704,Cidade_704,Cidade_704
7275a0e8501558f0b726252241c3b98500ba0c9ea58f072a26c68aadf54a9b7c,Cidade_967,Cidade_704,Cidade_704,Cidade_704,Cidade_704
7289725f2ef2ad9e437aded1f823319d2737464479dcdb068ba9a5e9fe290254,Cidade_145,Cidade_1463,Cidade_1723,Cidade_1812,Cidade_1953
7295b2c12c904d76517c2ae362fc1f6b4c89b3e77f7bb45c877d09854dbfa77c,Cidade_1740,Cidade_704,Cidade_704,Cidade_704,Cidade_704
72c46d42208451e141907eb9d7327a44f46d9cee4d7ce2b69ddba04d3d472a46,Cidade_1636,Cidade_1432,Cidade_2371,Cidade_1715,Cidade_2005
72cc095652a95c8c523868754c0dd688f1557512e3763ed7c55ed86fb8e5dc19,Cidade_2335,Cidade_1082,Cidade_502,Cidade_704,Cidade_704
72dced107829a195dc5655a7850cd53c4bd32dcd6126c69887e080b93fd4131b,Cidade_446,Cidade_1228,Cidade_704,Cidade_704,Cidade_704
72e00c5928ab7aeaaf4da18d8397f422a1db96f3a0f75c65eb04ed31d2d186e3,Cidade_107,Cidade_294,Cidade_448,Cidade_1622,Cidade_1565
7303a8c57196c5e0a023b867c8428ded08989329635a423080a1e3689ca47216,Cidade_2345,Cidade_241,Cidade_107,Cidade_294,Cidade_1667
733853a68b8a65a61c1c6530a637898245e71fa06cdadb074fb308bc5c50cb88,Cidade_434,Cidade_568,Cidade_1849,Cidade_647,Cidade_72
734de17ac7c0fe816f8b391af97d2dfdff34f4c6b69980b1c27f03d334500e64,Cidade_1963,Cidade_704,Cidade_704,Cidade_704,Cidade_704
735d01d90298b98fe9f1dbe9662c704bce64b412124ea562a44326d955a9b59b,Cidade_1956,Cidade_704,Cidade_704,Cidade_704,Cidade_704
73668567365898cc69af04712ec83beaa34738e024463fb2f1a1b56043d2c5dd,Cidade_760,Cidade_1006,Cidade_2139,Cidade_554,Cidade_274
739551839f03ccbf1792ed816979b00136077bb94f7ab1b3c68b5640764f35d3,Cidade_2244,Cidade_1688,Cidade_704,Cidade_704,Cidade_704
73a4571b487254a30f671634b9a2b52af46794660692351bcc2eb2311899ae91,Cidade_107,Cidade_294,Cidade_448,Cidade_1622,Cidade_1565
73c9f2ccb220511407a5c8a69028da46a7c931dc77a1b995cafba8a8b72378d8,Cidade_682,Cidade_1957,Cidade_704,Cidade_704,Cidade_704
73d6821c78bd8794a896a80f67d1292b0363035571ce9ba279092e218235a75b,Cidade_588,Cidade_1590,Cidade_704,Cidade_704,Cidade_704
73e4af9a0d350652a33d611c9bb8497e82a9814c7fa70720d9dbfd66773642a7,Cidade_1037,Cidade_704,Cidade_704,Cidade_704,Cidade_704
73f802c269551d03e307b0bf051ae79a5596e6547c9f3e1e250aa97374bee0cc,Cidade_1512,Cidade_268,Cidade_1133,Cidade_2348,Cidade_1606
74057a7a14bf1cd6ac5f49e48fbe6d2c9a7f6fce198a52e127d2afa2f65479c1,Cidade_1149,Cidade_704,Cidade_704,Cidade_704,Cidade_704
74294f4a8005ceb0068cc0b9e8238434dfbf59652077d12a2fd8b25ebc86be4a,Cidade_1836,Cidade_874,Cidade_903,Cidade_1424,Cidade_2041
7448521bcd88801836d809195d19ae5f0fa38ef7e5c8c580ffaab5637e8ada73,Cidade_985,Cidade_994,Cidade_130,Cidade_704,Cidade_704
745901017c27c29875be6305c8aaf515c3a6c60e0d5aac46b2df4b8f2a84ee2c,Cidade_462,Cidade_66,Cidade_88,Cidade_2337,Cidade_704
745d58adb50b1c8a193595d87353e93079863b785bfe77151f346ff1ee7deacf,Cidade_1134,Cidade_1305,Cidade_2214,Cidade_879,Cidade_1724
7484c6c4d6385a42d5a9138be76a00f0fa38c241ed24a05e69e3d4f1f1f45c19,Cidade_404,Cidade_704,Cidade_704,Cidade_704,Cidade_704
7498685be75c7ba1280aab59e587694c9eb2d26b6158fec6aa12b12301069c28,Cidade_38,Cidade_2044,Cidade_596,Cidade_1952,Cidade_1180
74a5d9c0408a0c2d53788a61f05cb7c03066e0b68db866948fd3305636583312,Cidade_1305,Cidade_704,Cidade_704,Cidade_704,Cidade_704
74e032f85b39a02f5362853dcf81bb1bd8ff25f6ff404eb8665efa4d4d64749c,Cidade_1542,Cidade_2385,Cidade_304,Cidade_2225,Cidade_262
74eabee209fd32c0086b8acd496d445e3de1ef2d1a7e40434eebb90d069bf6d8,Cidade_463,Cidade_951,Cidade_704,Cidade_704,Cidade_704
74fcfbf4943b3d09d75346bff2c3d0a005e7fed3df63d33872e1508a57d1c5b2,Cidade_513,Cidade_270,Cidade_704,Cidade_704,Cidade_704
752edddcd4718a3e5af9f9496106e8323d74611baadb4143064777af3f34370e,Cidade_1394,Cidade_704,Cidade_704,Cidade_704,Cidade_704
7533f43408e962dd165b0af5a9fe0050402f71488b42e80f03924f15c7562a12,Cidade_12,Cidade_2151,Cidade_226,Cidade_704,Cidade_704
7537ac4881a5a6a9ea881aa73e18943f277b4a0f48ca9e67e56fb97195b87e2e,Cidade_1343,Cidade_704,Cidade_704,Cidade_704,Cidade_704
7546a6df0de4ea27d092ed002aaf1ad3f0d750aab665fa3e1775761ce5168dbb,Cidade_1715,Cidade_1649,Cidade_1263,Cidade_1590,Cidade_1432
7558bb975dd1058834c125e9d2d1f78989d671d4330905a115613f502b4582be,Cidade_649,Cidade_520,Cidade_1719,Cidade_335,Cidade_704
757c593a6fd6af118f55964db0f7dc1adb34b9f0165afb946dabfbcd42c109c9,Cidade_2116,Cidade_196,Cidade_704,Cidade_704,Cidade_704
757fd94058076400cc2c5669a53f32527bdca525009f96665a30561fb1412919,Cidade_444,Cidade_1441,Cidade_1093,Cidade_307,Cidade_676
75918bc4673adbdcc9bee026e253d5f63b4aa2af25369e88d49e9f7bb3985c98,Cidade_500,Cidade_704,Cidade_704,Cidade_704,Cidade_704
75971078cddde37967db9fbbfacfcd4fad5cff1f2fa9ff40a5d85d9c3eb1b57a,Cidade_2085,Cidade_704,Cidade_704,Cidade_704,Cidade_704
75976370c0e4ea2f2f0ad8db8352d2e2b791e579429113dee5bebb16d162a5df,Cidade_1590,Cidade_2005,Cidade_704,Cidade_704,Cidade_704
75a4181a2d85b25ba2654e2fd93727099b03fe3dd8ac44d2c151473ba90d1682,Cidade_1733,Cidade_704,Cidade_704,Cidade_704,Cidade_704
75ae9396ccb34c046145a75eaeb04b08c2343e18fe7552e9e55faba41280fa58,Cidade_1373,Cidade_704,Cidade_704,Cidade_704,Cidade_704
75b98c1550e715886a359530f845df029aa1b905c03bad9082f98d5cafb8b2ae,Cidade_2171,Cidade_573,Cidade_1889,Cidade_2119,Cidade_2372
75bf6f6b34448dc8ba7b6d7aa9162fb85c2fa63c463063f92fe0441fd96e240c,Cidade_1365,Cidade_913,Cidade_1378,Cidade_874,Cidade_2202
75cf4be759f5786ad9105e8b25d8c948ffd4ca005be76da54478b365a682e099,Cidade_434,Cidade_568,Cidade_1849,Cidade_647,Cidade_72
75d4ac612594b623c0354752417c0b3fd8e6b0e76c2c62d1468af3e14c334cbb,Cidade_1522,Cidade_704,Cidade_704,Cidade_704,Cidade_704
75d736f75b50ee2f84bbd4af093c8b158b9900747af3f243bf2745a6ecbeaed8,Cidade_981,Cidade_1964,Cidade_226,Cidade_270,Cidade_81
